route,FL_DATE,avg_arr_delay,avg_dep_delay,flights
RAP-IAH,2018-08-01,29.0,17.333333333333332,3
RAP-LAS,2018-08-01,-6.222222222222222,1.5555555555555556,9
RAP-LAS,2020-01-01,-20.0,-7.222222222222222,9
RAP-MSP,2018-08-01,-0.8717948717948718,3.621794871794872,156
RAP-MSP,2020-01-01,-17.395061728395063,-1.0493827160493827,81
RAP-ORD,2018-08-01,18.893939393939394,15.691729323308271,133
RAP-ORD,2020-01-01,-21.0,-1.0,2
RAP-PHX,2020-01-01,-23.285714285714285,-0.35714285714285715,28
RAP-SLC,2018-08-01,8.322033898305085,16.533333333333335,60
RAP-SLC,2020-01-01,-16.40740740740741,-1.962962962962963,27
RDD-LAX,2020-01-01,-14.2,-10.8,30
RDD-SFO,2018-08-01,17.072289156626507,19.08433734939759,83
RDD-SFO,2020-01-01,-19.333333333333332,-6.652777777777778,72
RDM-AZA,2020-01-01,-2.857142857142857,-6.285714285714286,7
RDM-DEN,2018-08-01,-0.30666666666666664,5.298701298701299,77
RDM-DEN,2020-01-01,-11.666666666666666,-3.272727272727273,55
RDM-LAS,2020-01-01,-4.666666666666667,-5.333333333333333,6
RDM-LAX,2018-08-01,1.098360655737705,2.2131147540983607,61
RDM-LAX,2020-01-01,-16.761904761904763,-7.158730158730159,63
RDM-PDX,2018-08-01,5.6482758620689655,1.8551724137931034,145
RDM-PHX,2018-08-01,2.4838709677419355,4.129032258064516,31
RDM-PHX,2020-01-01,-20.066666666666666,-7.666666666666667,30
RDM-SEA,2018-08-01,16.300925925925927,14.574074074074074,216
RDM-SEA,2020-01-01,-15.930232558139535,-4.0,43
RDM-SFO,2018-08-01,42.18055555555556,43.25,144
RDM-SFO,2020-01-01,-21.989795918367346,-7.010204081632653,98
RDM-SLC,2018-08-01,4.596774193548387,6.403225806451613,62
RDM-SLC,2020-01-01,-18.196428571428573,-3.1607142857142856,56
RDU-ATL,2018-08-01,9.579741379310345,13.131182795698924,465
RDU-ATL,2020-01-01,-8.63325183374083,-1.5550122249388754,409
RDU-AUS,2018-08-01,33.34146341463415,44.24390243902439,41
RDU-AUS,2020-01-01,-10.944444444444445,-2.9444444444444446,18
RDU-BDL,2018-08-01,47.32,50.44,25
RDU-BDL,2020-01-01,-22.904761904761905,-6.571428571428571,21
RDU-BNA,2018-08-01,16.110344827586207,22.427586206896553,145
RDU-BNA,2020-01-01,-10.681818181818182,-1.4886363636363635,88
RDU-BOS,2018-08-01,26.758308157099698,28.216867469879517,332
RDU-BOS,2020-01-01,-12.578947368421053,-5.519736842105263,304
RDU-BUF,2018-08-01,40.111111111111114,30.555555555555557,9
RDU-BWI,2018-08-01,7.077272727272727,10.811926605504587,220
RDU-BWI,2020-01-01,-10.868263473053892,-2.179640718562874,167
RDU-CLE,2018-08-01,20.435897435897434,20.05128205128205,39
RDU-CLT,2018-08-01,6.724264705882353,12.787545787545788,273
RDU-CLT,2020-01-01,-7.590717299578059,-3.2447257383966246,237
RDU-CMH,2018-08-01,0.98,8.411764705882353,51
RDU-CMH,2020-01-01,-12.894736842105264,-4.7368421052631575,19
RDU-CVG,2018-08-01,1.9295774647887325,8.666666666666666,72
RDU-CVG,2020-01-01,-19.681818181818183,-2.75,44
RDU-DAL,2018-08-01,4.133333333333334,9.774193548387096,31
RDU-DAL,2020-01-01,-10.833333333333334,-2.433333333333333,30
RDU-DCA,2018-08-01,13.525951557093425,15.290657439446367,289
RDU-DCA,2020-01-01,-14.096774193548388,-5.25531914893617,188
RDU-DEN,2018-08-01,10.058441558441558,15.051948051948052,154
RDU-DEN,2020-01-01,-15.387931034482758,-0.8189655172413793,116
RDU-DFW,2018-08-01,7.537037037037037,14.432098765432098,162
RDU-DFW,2020-01-01,-6.943396226415095,-2.150943396226415,106
RDU-DTW,2018-08-01,8.235294117647058,15.007352941176471,136
RDU-DTW,2020-01-01,-11.145631067961165,-3.5533980582524274,103
RDU-EWR,2018-08-01,35.91150442477876,36.40294117647059,340
RDU-EWR,2020-01-01,-8.315533980582524,-5.140776699029126,206
RDU-FLL,2018-08-01,15.252032520325203,19.96747967479675,123
RDU-FLL,2020-01-01,-10.691176470588236,-4.147058823529412,136
RDU-HOU,2018-08-01,12.387096774193548,12.161290322580646,31
RDU-HOU,2020-01-01,-10.689655172413794,-2.793103448275862,29
RDU-IAD,2018-08-01,10.5,11.39344262295082,122
RDU-IAD,2020-01-01,-9.63063063063063,-4.081081081081081,111
RDU-IAH,2018-08-01,18.02994011976048,16.550898203592816,167
RDU-IAH,2020-01-01,-7.7254901960784315,-4.359223300970874,103
RDU-IND,2018-08-01,14.333333333333334,19.085106382978722,50
RDU-IND,2020-01-01,-11.904761904761905,-3.380952380952381,21
RDU-JAX,2020-01-01,-10.807692307692308,-3.3076923076923075,26
RDU-JFK,2018-08-01,24.993197278911566,26.387755102040817,297
RDU-JFK,2020-01-01,-14.836909871244636,-3.5427350427350426,234
RDU-LAS,2018-08-01,14.095238095238095,25.634920634920636,63
RDU-LAS,2020-01-01,-13.675675675675675,-4.162162162162162,37
RDU-LAX,2018-08-01,-2.127450980392157,8.313725490196079,102
RDU-LAX,2020-01-01,-18.06122448979592,-0.20408163265306123,49
RDU-LGA,2018-08-01,18.10427807486631,21.045698924731184,377
RDU-LGA,2020-01-01,-17.454819277108435,-4.1946107784431135,334
RDU-MCI,2018-08-01,10.458333333333334,16.25,48
RDU-MCI,2020-01-01,-10.608695652173912,-3.217391304347826,23
RDU-MCO,2018-08-01,14.367816091954023,16.834285714285713,175
RDU-MCO,2020-01-01,-10.181818181818182,-3.8,220
RDU-MDT,2018-08-01,28.333333333333332,11.777777777777779,9
RDU-MDW,2018-08-01,3.2842105263157895,6.894736842105263,95
RDU-MDW,2020-01-01,-9.670731707317072,-1.3414634146341464,82
RDU-MIA,2018-08-01,3.2934782608695654,6.065217391304348,92
RDU-MIA,2020-01-01,-12.563492063492063,-4.563492063492063,126
RDU-MKE,2018-08-01,5.416666666666667,5.333333333333333,12
RDU-MSN,2018-08-01,-4.666666666666667,-2.6666666666666665,3
RDU-MSP,2018-08-01,2.72992700729927,15.554744525547445,137
RDU-MSP,2020-01-01,-17.75,-2.8333333333333335,72
RDU-MSY,2018-08-01,28.238095238095237,35.77272727272727,22
RDU-MSY,2020-01-01,-13.7,-2.8666666666666667,30
RDU-ORD,2018-08-01,30.098181818181818,29.719424460431654,278
RDU-ORD,2020-01-01,-7.3081761006289305,-1.6163522012578617,159
RDU-PGD,2018-08-01,36.333333333333336,43.888888888888886,9
RDU-PGD,2020-01-01,-5.428571428571429,1.4285714285714286,7
RDU-PHL,2018-08-01,20.297520661157026,19.320987654320987,244
RDU-PHL,2020-01-01,-16.41317365269461,-4.976047904191617,167
RDU-PHX,2018-08-01,12.233333333333333,18.129032258064516,31
RDU-PHX,2020-01-01,-13.028571428571428,-0.6571428571428571,35
RDU-PIE,2018-08-01,74.33333333333333,76.33333333333333,9
RDU-PIT,2018-08-01,26.607142857142858,25.553571428571427,56
RDU-PIT,2020-01-01,-12.375,-4.125,40
RDU-PVD,2018-08-01,30.153846153846153,30.53846153846154,13
RDU-PWM,2018-08-01,19.923076923076923,19.384615384615383,13
RDU-RSW,2020-01-01,-16.0,-6.5,4
RDU-SAN,2018-08-01,-12.2,-3.2,5
RDU-SAT,2018-08-01,4.777777777777778,10.666666666666666,9
RDU-SEA,2018-08-01,2.596774193548387,9.564516129032258,62
RDU-SEA,2020-01-01,-18.596153846153847,-1.0961538461538463,52
RDU-SFB,2018-08-01,30.0,40.0,9
RDU-SFO,2018-08-01,16.02173913043478,21.48913043478261,92
RDU-SFO,2020-01-01,-18.41860465116279,-2.4186046511627906,43
RDU-SJU,2018-08-01,40.333333333333336,34.666666666666664,9
RDU-SJU,2020-01-01,-17.23076923076923,-8.307692307692308,13
RDU-SLC,2018-08-01,3.6666666666666665,21.535714285714285,28
RDU-SLC,2020-01-01,-22.464285714285715,-1.0357142857142858,28
RDU-STL,2018-08-01,9.935483870967742,15.629032258064516,62
RDU-STL,2020-01-01,-7.625,1.625,16
RDU-SYR,2018-08-01,31.88888888888889,24.333333333333332,9
RDU-TPA,2018-08-01,12.68840579710145,14.97163120567376,141
RDU-TPA,2020-01-01,-14.609375,-2.4140625,128
RDU-TTN,2018-08-01,10.444444444444445,16.666666666666668,18
RDU-TTN,2020-01-01,-11.125,-0.8823529411764706,17
RDU-VPS,2018-08-01,27.0,27.125,8
RFD-AZA,2018-08-01,-3.2222222222222223,2.5555555555555554,9
RFD-AZA,2020-01-01,-7.571428571428571,0.8571428571428571,7
RFD-LAS,2018-08-01,13.777777777777779,19.11111111111111,9
RFD-LAS,2020-01-01,-7.428571428571429,1.7142857142857142,7
RFD-PGD,2018-08-01,5.166666666666667,5.916666666666667,12
RFD-PGD,2020-01-01,-7.2,-3.3,10
RFD-PIE,2018-08-01,13.11111111111111,12.88888888888889,9
RFD-PIE,2020-01-01,-10.125,-3.375,8
RFD-SFB,2018-08-01,59.111111111111114,59.0,9
RFD-SFB,2020-01-01,-13.333333333333334,-7.222222222222222,9
RFD-SRQ,2020-01-01,-23.2,-1.8,5
RHI-MSP,2018-08-01,4.32258064516129,8.951612903225806,62
RHI-MSP,2020-01-01,-15.36,-2.42,50
RIC-ATL,2018-08-01,-4.518134715025907,3.6191709844559585,386
RIC-ATL,2020-01-01,-13.171617161716172,-2.8580858085808583,303
RIC-BNA,2018-08-01,83.66666666666667,74.0,9
RIC-BNA,2020-01-01,-15.0,-10.0,1
RIC-BOS,2018-08-01,25.642512077294686,27.311004784688997,209
RIC-BOS,2020-01-01,-13.224852071005918,-8.520710059171599,169
RIC-CLT,2018-08-01,2.3238866396761133,7.770161290322581,248
RIC-CLT,2020-01-01,-9.848958333333334,-3.5572916666666665,192
RIC-DEN,2018-08-01,5.333333333333333,11.245901639344263,61
RIC-DEN,2020-01-01,-16.738095238095237,-1.558139534883721,43
RIC-DFW,2018-08-01,2.9647058823529413,11.686046511627907,86
RIC-DFW,2020-01-01,-10.844444444444445,-1.711111111111111,45
RIC-DTW,2018-08-01,34.972972972972975,36.81981981981982,113
RIC-DTW,2020-01-01,-12.043478260869565,-1.144927536231884,69
RIC-EWR,2018-08-01,38.0125,41.99375,160
RIC-EWR,2020-01-01,-12.235955056179776,-6.966292134831461,89
RIC-FLL,2018-08-01,9.344444444444445,16.011111111111113,90
RIC-FLL,2020-01-01,-12.935897435897436,-4.589743589743589,78
RIC-IAD,2018-08-01,13.795081967213115,15.327868852459016,122
RIC-IAD,2020-01-01,-22.0,-11.0,1
RIC-IAH,2018-08-01,9.461538461538462,10.435897435897436,39
RIC-IAH,2020-01-01,-8.935483870967742,-2.064516129032258,31
RIC-JFK,2018-08-01,21.31578947368421,23.866666666666667,78
RIC-JFK,2020-01-01,-12.699248120300751,-6.135338345864661,133
RIC-LGA,2018-08-01,9.516,13.891566265060241,252
RIC-LGA,2020-01-01,-17.40343347639485,-6.266094420600858,233
RIC-MCO,2018-08-01,9.5,9.580645161290322,62
RIC-MCO,2020-01-01,-10.520547945205479,-7.4520547945205475,73
RIC-MIA,2018-08-01,3.1666666666666665,14.75,60
RIC-MIA,2020-01-01,-11.372549019607844,-3.2745098039215685,51
RIC-MSP,2018-08-01,10.56140350877193,15.446428571428571,58
RIC-MSP,2020-01-01,-20.107142857142858,0.0,28
RIC-ORD,2018-08-01,17.87984496124031,19.692307692307693,260
RIC-ORD,2020-01-01,-15.230088495575222,-4.1946902654867255,113
RIC-PHL,2018-08-01,8.452127659574469,12.329787234042554,188
RIC-PIE,2018-08-01,24.333333333333332,25.555555555555557,9
RIC-PIE,2020-01-01,-11.714285714285714,-6.142857142857143,7
RIC-SFB,2018-08-01,78.66666666666667,84.77777777777777,9
RIC-SFB,2020-01-01,6.0,5.0,1
RIC-SRQ,2020-01-01,0.5714285714285714,-7.285714285714286,7
RIC-TPA,2020-01-01,-16.5,-1.0,6
RIW-DEN,2020-01-01,-9.65,-1.4,20
RIW-SHR,2020-01-01,-17.823529411764707,-9.470588235294118,17
RKS-DEN,2018-08-01,5.879310344827586,3.793103448275862,58
RKS-DEN,2020-01-01,-15.788461538461538,-4.730769230769231,52
RNO-ATL,2020-01-01,3.3333333333333335,22.0,3
RNO-AUS,2018-08-01,54.888888888888886,48.44444444444444,9
RNO-BOI,2018-08-01,3.8518518518518516,0.7777777777777778,27
RNO-DAL,2018-08-01,-14.0,2.5,2
RNO-DEN,2018-08-01,-1.2142857142857142,3.4127906976744184,172
RNO-DEN,2020-01-01,-9.982456140350877,-4.252173913043478,115
RNO-DFW,2018-08-01,13.61038961038961,17.207792207792206,77
RNO-DFW,2020-01-01,-13.424242424242424,-2.257575757575758,66
RNO-IAH,2018-08-01,-10.571428571428571,-1.4285714285714286,7
RNO-IAH,2020-01-01,-14.607142857142858,-5.5,28
RNO-JFK,2018-08-01,13.233333333333333,21.6,30
RNO-JFK,2020-01-01,-15.352941176470589,-5.176470588235294,17
RNO-LAS,2018-08-01,6.13,10.626666666666667,300
RNO-LAS,2020-01-01,-12.031446540880504,-1.9779874213836477,318
RNO-LAX,2018-08-01,7.718446601941747,14.01294498381877,309
RNO-LAX,2020-01-01,-18.833333333333332,-2.6319444444444446,144
RNO-LGB,2018-08-01,19.032258064516128,24.741935483870968,31
RNO-LGB,2020-01-01,-6.851851851851852,-5.074074074074074,27
RNO-MDW,2018-08-01,-3.09375,2.1875,32
RNO-MSP,2018-08-01,2.5,-1.25,4
RNO-MSP,2020-01-01,1.0,14.0,3
RNO-OAK,2018-08-01,5.3559322033898304,9.169491525423728,59
RNO-OAK,2020-01-01,-15.027777777777779,-1.5555555555555556,36
RNO-ORD,2018-08-01,10.42,12.803921568627452,51
RNO-ORD,2020-01-01,-24.6,-4.366666666666666,30
RNO-PDX,2018-08-01,-1.7472527472527473,1.826086956521739,92
RNO-PDX,2020-01-01,-12.866666666666667,-7.933333333333334,30
RNO-PHX,2018-08-01,9.67032967032967,11.081967213114755,183
RNO-PHX,2020-01-01,-9.737373737373737,-2.95959595959596,198
RNO-SAN,2018-08-01,-3.590909090909091,5.242424242424242,66
RNO-SAN,2020-01-01,-11.942528735632184,-2.218390804597701,87
RNO-SEA,2018-08-01,8.852459016393443,17.040983606557376,122
RNO-SEA,2020-01-01,-9.521739130434783,-6.318840579710145,69
RNO-SFO,2018-08-01,42.2,42.94615384615385,130
RNO-SFO,2020-01-01,-15.056,-3.72,125
RNO-SJC,2018-08-01,-1.2407407407407407,1.1203703703703705,108
RNO-SJC,2020-01-01,-12.974683544303797,-4.227848101265823,79
RNO-SLC,2018-08-01,2.5067567567567566,4.040268456375839,149
RNO-SLC,2020-01-01,-11.537313432835822,-2.537313432835821,134
ROA-ATL,2018-08-01,20.582781456953644,21.06578947368421,152
ROA-ATL,2020-01-01,-12.508771929824562,-3.043859649122807,114
ROA-CLT,2018-08-01,14.706161137440759,20.399061032863848,213
ROA-CLT,2020-01-01,-7.777777777777778,-5.277777777777778,18
ROA-IAD,2018-08-01,19.231884057971016,22.82608695652174,69
ROA-LGA,2018-08-01,28.423076923076923,28.615384615384617,26
ROA-LGA,2020-01-01,-21.64,-4.76,25
ROA-ORD,2018-08-01,18.541176470588237,18.310344827586206,87
ROA-ORD,2020-01-01,-12.69047619047619,-6.476190476190476,42
ROA-PHL,2018-08-01,7.732142857142857,16.553571428571427,56
ROA-PIE,2018-08-01,14.333333333333334,24.444444444444443,9
ROA-PIE,2020-01-01,-13.88888888888889,-7.222222222222222,9
ROA-SFB,2018-08-01,5.5,13.1,10
ROA-SFB,2020-01-01,-13.625,-9.125,8
ROC-ATL,2018-08-01,-2.292134831460674,5.258426966292135,89
ROC-ATL,2020-01-01,-14.58108108108108,-3.8378378378378377,74
ROC-BOS,2018-08-01,8.132352941176471,10.08695652173913,69
ROC-BOS,2020-01-01,-19.142857142857142,-7.357142857142857,28
ROC-BWI,2018-08-01,5.6521739130434785,10.880434782608695,92
ROC-BWI,2020-01-01,-13.8125,-2.2375,80
ROC-CLT,2018-08-01,0.8103448275862069,6.282051282051282,117
ROC-CLT,2020-01-01,-7.597560975609756,-2.8048780487804876,82
ROC-DCA,2018-08-01,13.906976744186046,15.551724137931034,87
ROC-DCA,2020-01-01,-8.956521739130435,-2.869565217391304,23
ROC-DTW,2018-08-01,1.853448275862069,6.863247863247863,119
ROC-DTW,2020-01-01,-20.887755102040817,-3.9489795918367347,98
ROC-EWR,2018-08-01,26.661417322834644,29.330708661417322,127
ROC-EWR,2020-01-01,-13.666666666666666,-6.701754385964913,57
ROC-FLL,2020-01-01,-19.0,-5.0,1
ROC-IAD,2018-08-01,4.64,11.333333333333334,75
ROC-IAD,2020-01-01,-13.125,-7.4375,16
ROC-JFK,2018-08-01,19.035714285714285,24.820359281437124,170
ROC-JFK,2020-01-01,-16.49056603773585,-7.459119496855346,159
ROC-LGA,2018-08-01,17.693548387096776,19.738095238095237,126
ROC-LGA,2020-01-01,-13.61111111111111,-5.466666666666667,90
ROC-MCO,2018-08-01,-3.3225806451612905,4.774193548387097,31
ROC-MCO,2020-01-01,-15.275862068965518,-2.206896551724138,29
ROC-MSP,2018-08-01,-7.862068965517241,-3.9310344827586206,29
ROC-MSP,2020-01-01,-22.5,-7.125,24
ROC-ORD,2018-08-01,16.721973094170405,21.426666666666666,225
ROC-ORD,2020-01-01,-14.963855421686747,-4.759036144578313,166
ROC-PGD,2018-08-01,-15.222222222222221,-2.888888888888889,9
ROC-PGD,2020-01-01,-27.0,-11.0,2
ROC-PHL,2018-08-01,6.73125,13.236024844720497,161
ROC-PHL,2020-01-01,-7.4,-5.1,20
ROC-RSW,2020-01-01,-12.5,-1.5,2
ROC-SFB,2018-08-01,18.666666666666668,25.22222222222222,9
ROC-SFB,2020-01-01,-17.25,-7.375,8
ROC-TPA,2018-08-01,19.333333333333332,29.166666666666668,6
ROC-TPA,2020-01-01,-0.5,4.5,6
ROW-DFW,2018-08-01,6.647058823529412,13.895348837209303,86
ROW-DFW,2020-01-01,-16.75,-9.375,72
ROW-PHX,2018-08-01,-8.709677419354838,-8.064516129032258,31
ROW-PHX,2020-01-01,-18.76,-5.52,25
RST-ATL,2018-08-01,-3.230769230769231,4.076923076923077,52
RST-ATL,2020-01-01,-17.62962962962963,-2.074074074074074,27
RST-MSP,2018-08-01,0.5862068965517241,4.008620689655173,116
RST-MSP,2020-01-01,-13.833333333333334,-2.3222222222222224,90
RST-ORD,2018-08-01,13.532608695652174,15.52972972972973,185
RST-ORD,2020-01-01,-14.421686746987952,-6.63855421686747,83
RSW-ACY,2018-08-01,0.7,5.9,30
RSW-ACY,2020-01-01,-11.782608695652174,-6.478260869565218,46
RSW-ALB,2020-01-01,-12.454545454545455,-5.636363636363637,11
RSW-ATL,2018-08-01,-2.0607142857142855,2.625,280
RSW-ATL,2020-01-01,-9.62453531598513,-3.3048327137546467,269
RSW-BDL,2020-01-01,-14.25531914893617,-7.404255319148936,94
RSW-BNA,2020-01-01,-9.0,4.5,4
RSW-BOS,2018-08-01,21.696969696969695,19.444444444444443,99
RSW-BOS,2020-01-01,-13.633165829145728,-5.8793969849246235,199
RSW-BUF,2020-01-01,-15.44,-1.32,25
RSW-BWI,2018-08-01,3.3956043956043955,8.219780219780219,91
RSW-BWI,2020-01-01,-9.28191489361702,-2.0904255319148937,188
RSW-CAK,2020-01-01,-19.0,-10.307692307692308,13
RSW-CLE,2018-08-01,-4.178571428571429,-2.9285714285714284,28
RSW-CLE,2020-01-01,-14.549019607843137,-7.215686274509804,102
RSW-CLT,2018-08-01,-0.20930232558139536,4.023076923076923,130
RSW-CLT,2020-01-01,-5.285714285714286,-1.3571428571428572,140
RSW-CMH,2018-08-01,-1.4242424242424243,6.090909090909091,33
RSW-CMH,2020-01-01,-9.766233766233766,-1.5194805194805194,77
RSW-CVG,2018-08-01,-6.24,0.12,50
RSW-CVG,2020-01-01,-13.530303030303031,-5.696969696969697,66
RSW-DAL,2020-01-01,-9.517241379310345,-0.3448275862068966,29
RSW-DCA,2018-08-01,17.68,22.5,50
RSW-DCA,2020-01-01,-17.269662921348313,-9.47191011235955,89
RSW-DEN,2018-08-01,10.1,18.1,10
RSW-DEN,2020-01-01,-9.721311475409836,-0.08064516129032258,62
RSW-DFW,2018-08-01,10.9125,13.2625,80
RSW-DFW,2020-01-01,-4.815533980582524,-1.7307692307692308,104
RSW-DTW,2018-08-01,1.5731707317073171,10.304878048780488,82
RSW-DTW,2020-01-01,-14.670833333333333,-6.004166666666666,240
RSW-EWR,2018-08-01,48.88235294117647,49.708333333333336,120
RSW-EWR,2020-01-01,-12.979057591623036,-3.9162303664921465,191
RSW-GRR,2020-01-01,-7.375,-4.25,16
RSW-HPN,2018-08-01,0.0,1.2903225806451613,31
RSW-HPN,2020-01-01,-13.840909090909092,-5.2272727272727275,44
RSW-IAD,2020-01-01,-13.155172413793103,-7.620689655172414,58
RSW-IAH,2018-08-01,-7.764705882352941,-3.4411764705882355,34
RSW-IAH,2020-01-01,-11.506172839506172,-4.037037037037037,81
RSW-IND,2018-08-01,15.0,19.558823529411764,34
RSW-IND,2020-01-01,-11.376146788990825,-3.7155963302752295,109
RSW-ISP,2020-01-01,-9.6,-9.333333333333334,30
RSW-JFK,2018-08-01,22.135593220338983,27.866666666666667,60
RSW-JFK,2020-01-01,-11.419354838709678,-4.580645161290323,93
RSW-LBE,2020-01-01,-10.545454545454545,-4.7272727272727275,11
RSW-LGA,2018-08-01,15.850574712643677,23.298850574712645,88
RSW-LGA,2020-01-01,-9.753086419753087,-2.817073170731707,82
RSW-MCI,2018-08-01,-11.0,0.0,1
RSW-MCI,2020-01-01,-8.875,-1.0588235294117647,17
RSW-MDW,2018-08-01,1.7794117647058822,3.3043478260869565,69
RSW-MDW,2020-01-01,-10.606741573033707,0.7333333333333333,90
RSW-MKE,2020-01-01,-15.48,-2.46,50
RSW-MSP,2018-08-01,-6.258064516129032,0.03225806451612903,31
RSW-MSP,2020-01-01,-14.476744186046512,-3.703488372093023,172
RSW-OMA,2020-01-01,-12.363636363636363,-8.181818181818182,11
RSW-ORD,2018-08-01,9.333333333333334,14.2734375,128
RSW-ORD,2020-01-01,-13.224806201550388,-3.5891472868217056,258
RSW-PHL,2018-08-01,18.467391304347824,18.76086956521739,92
RSW-PHL,2020-01-01,-15.759036144578314,-6.700598802395209,167
RSW-PIT,2018-08-01,21.1,27.3,10
RSW-PIT,2020-01-01,-12.98076923076923,-4.153846153846154,52
RSW-PVD,2020-01-01,-10.6,-3.1333333333333333,15
RSW-PWM,2020-01-01,-8.142857142857142,-0.6428571428571429,14
RSW-RDU,2020-01-01,9.0,-4.0,2
RSW-ROC,2020-01-01,-11.0,-1.0,1
RSW-STL,2018-08-01,-2.085714285714286,5.571428571428571,35
RSW-STL,2020-01-01,-6.292307692307692,-0.3384615384615385,65
RSW-SYR,2020-01-01,-15.923076923076923,-5.076923076923077,13
RSW-TTN,2018-08-01,23.714285714285715,29.571428571428573,7
RSW-TTN,2020-01-01,-8.296296296296296,-4.7407407407407405,27
SAF-DEN,2018-08-01,33.236559139784944,33.40860215053763,93
SAF-DFW,2018-08-01,9.523809523809524,12.31764705882353,85
SAF-DFW,2020-01-01,-13.808219178082192,-7.315068493150685,73
SAF-PHX,2018-08-01,36.333333333333336,33.0,28
SAF-PHX,2020-01-01,-17.547619047619047,-9.69047619047619,42
SAN-ABQ,2018-08-01,6.817204301075269,5.946236559139785,93
SAN-ABQ,2020-01-01,-5.88,-3.16,50
SAN-ATL,2018-08-01,1.0571428571428572,5.669387755102041,245
SAN-ATL,2020-01-01,-8.237804878048781,0.32727272727272727,165
SAN-AUS,2018-08-01,9.729323308270677,9.706766917293233,133
SAN-AUS,2020-01-01,-9.309090909090909,-3.381818181818182,110
SAN-BLI,2018-08-01,-7.555555555555555,-4.111111111111111,9
SAN-BNA,2018-08-01,14.129032258064516,13.03225806451613,62
SAN-BNA,2020-01-01,-10.411764705882353,2.2058823529411766,34
SAN-BOI,2018-08-01,3.838709677419355,8.64516129032258,62
SAN-BOI,2020-01-01,-13.929824561403509,-3.603448275862069,58
SAN-BOS,2018-08-01,21.9247311827957,19.49462365591398,93
SAN-BOS,2020-01-01,-14.58695652173913,-5.195652173913044,92
SAN-BWI,2018-08-01,5.346666666666667,6.543046357615894,151
SAN-BWI,2020-01-01,-8.721311475409836,-0.36065573770491804,61
SAN-CLE,2018-08-01,-10.0,2.4,5
SAN-CLT,2018-08-01,8.868131868131869,13.692307692307692,91
SAN-CLT,2020-01-01,-11.326732673267326,-3.9607843137254903,102
SAN-COS,2018-08-01,45.0,50.666666666666664,6
SAN-CVG,2018-08-01,12.076923076923077,8.153846153846153,13
SAN-DAL,2018-08-01,5.76,7.920529801324503,151
SAN-DAL,2020-01-01,-6.616822429906542,-1.2897196261682242,107
SAN-DEN,2018-08-01,5.994722955145119,9.211488250652742,383
SAN-DEN,2020-01-01,-11.401662049861496,-4.080332409972299,361
SAN-DFW,2018-08-01,10.298305084745763,11.675675675675675,296
SAN-DFW,2020-01-01,-5.814070351758794,-3.4170854271356785,199
SAN-DTW,2018-08-01,2.5039370078740157,6.94488188976378,127
SAN-DTW,2020-01-01,-7.48,-0.36,50
SAN-ELP,2018-08-01,2.0,5.625,8
SAN-ELP,2020-01-01,-3.8846153846153846,-0.5769230769230769,26
SAN-EUG,2018-08-01,74.5,78.25,4
SAN-EWR,2018-08-01,21.610738255033556,20.11764705882353,153
SAN-EWR,2020-01-01,-12.137614678899082,-3.532110091743119,109
SAN-FAT,2018-08-01,3.404494382022472,1.595505617977528,89
SAN-FAT,2020-01-01,-11.88,-7.293333333333333,75
SAN-FLL,2018-08-01,2.8,5.866666666666666,30
SAN-FLL,2020-01-01,-11.058823529411764,-6.176470588235294,17
SAN-GEG,2020-01-01,-21.8,-3.6,10
SAN-HDN,2020-01-01,-13.333333333333334,-6.916666666666667,12
SAN-HNL,2018-08-01,-3.6774193548387095,-0.5,62
SAN-HNL,2020-01-01,-13.538461538461538,2.230769230769231,52
SAN-HOU,2018-08-01,2.8636363636363638,5.96969696969697,66
SAN-HOU,2020-01-01,-8.848101265822784,-0.7341772151898734,79
